line_number,ground_truth,prediction,transkribus,cer,wer,bwer
24,ſerm herren lobſagendt mit hochzierlicher byt vnd gebet,ſerm herren lobſagendt mit hochzierlicher Byt vnd gebet,serm herren lobsagendt mit hochzierlicher Byt vnd gebet,0.01818181818181818,0.125,0.125
25,vnd mit geſang eyner zierlichen meß/ Da erkanten wir,vnd mit gesang eyner zierlichen meß/ Da erkanten wir,vnd mit gesang eyner zierlichen meß / Da erkanten wir,0.019230769230769232,0.1111111111111111,0.1111111111111111
26,das land vnd ertrich nit ein inſel ſin/ ſunder ein ingewōt,Das land vnd ertreich mit ein inſel ſin/ ſunder ein ingewont,das land vnd ertrich nit ein insel sin/ sunder ein ingewont,0.08620689655172414,0.36363636363636365,0.36363636363636365
27,land denn ſich ſoͤlichs ſtrackt mit faſt langen ſtaden nitt,land denn sich soͤlichs ſtractt mit faſt langen ſtaden nitt,land denn sich soͤlichs strackt mit fast langen staden nitt,0.05084745762711865,0.3,0.3
28,mit vmbzuͦgonen die da vmbgiengen vnd voll iſt on zall,mit vmbzugonen die da vmbgiengen vnd voll iſt on zall,mit vmbzugonen die da vmbgiengen vnd voll ist on zall,0.018518518518518517,0.1,0.1
29,vil inwonender lüten denn wir dar ingefunden habē on,vil inwonender lüten denn wir dar ingefunden habe on,vil inwonender lüten denn wir dar ingefunden habe on,0.019230769230769232,0.1111111111111111,0.1111111111111111
30,zal vil voͤlcker vnd lüt vnd aller wald thieren geſchlecht,zal vil völcker vnd liit vnd aller wald thieren geſchlecht.,zal vil völcker vnd liit vnd aller wald thieren geschlecht,0.08620689655172414,0.3,0.3
31,ſo man in/ vnſern landen fyndt/ vnnd vil ander ding ſo,so man in/ vnsern landen fyndt/ vnnd vil ander ding so,so man in/ vnsern landen fyndt/ vnnd vil ander ding so,0.05555555555555555,0.2727272727272727,0.2727272727272727
32,vor von vnß nie geſehen ſynd von den ſelben allen were,vor von vnß nie geſehen ſynd von den ſelben allen were,vor von vnß nie gesehen synd von den selben allen were,0.0,0.0,0.0
33,gar vil vnd lang ze ſagen/ Groſſe genad vnd barmhertzi,gar vil vnd lang ze ſagen/Groſſe genad vnd Barmhertzi,gar vil vnd lang ze sagen  Grosse genad vnd Barmhertzi,0.037037037037037035,0.3,0.3
