line_number,ground_truth,prediction,transkribus,cer,wer,bwer
23,truwen nit zuͦ mir geſetzt hetten/ ſo mir bekantlich was d̓,truwen nit zū mir geseſt hetten / ſo mir Bekantlich was,truwen nit zu mir gesetzt hetten  so mir bekantlich was 8,0.1694915254237288,0.5454545454545454,0.45454545454545453
24,groſſen welt lantſterlugūg vnd gelegenheit ſo weis kein,grossen welt k̄antsterlugg vnd gelegenheit so weis kein,grossen welt lantsterlugung vnd gelegenheit so weis kein,0.12727272727272726,0.375,0.375
25,ſchiffman oder wegwiſer vnßer fart der ioch by fünffhū,schiffman oder weꝛwiser vnser fart der ioꝛh by fünffhun,schiffman oder wegwiser vnßer fart der ioch by funffhun,0.12962962962962962,0.5555555555555556,0.5555555555555556
26,dert milen wußte wō wir waren/ Denn wir waren vmb¬,dert milen wuste wo wir waren/ Denn wir waren vmb¬,dert milen wußte wo wir waren. Senn wir vmb¬,0.04,0.2,0.2
27,ſchweiffig vnd irrig/ Den̄ allein der himelſchen zeichen,schweiffig vnd irrig / Denn allein der himelschen zeichen,schweiffig vnd irrig / Denn allein der himelschen zeichen,0.07142857142857142,0.625,0.625
28,hohe waren vns zuͦbewiſung vnd zoͤugten vns warheyt,hohe waren vns zůbwisung vnd zōugten vns warheyt,hohe waren vns zuͤbewisung vnd zōugten vns warheyt,0.11764705882352941,0.25,0.25
29,verlorner dingen vnd die ſelben waren vns der quadrāt,verlorner dingen vnd die selben waren vns der quadrat,verlorner dingen vnd die selben waren vns der quadrat,0.03773584905660377,0.2222222222222222,0.2222222222222222
30,vnd das Aſtralabium als ſy alle erkantē/ Hie von ſi alle,vnd das Astralabium als sy alle ertﬂante  Die von si alle,vnd das Astralabium als sy alle erkanten  hie von si alle,0.14285714285714285,0.45454545454545453,0.45454545454545453
31,mich in groſſen eren hielten/ Denn ich zoigt inen das on,mich in grossen eren hielten / Denn ich zoigt inen das on,mich in grossen eren hielten  Senn ich zoigt inen das on,0.05357142857142857,0.2727272727272727,0.2727272727272727
32,die verſchreibnen meres karten kunſt der ſchiffung ich be,Die verschriͤbnen meres karren kunst der schifft. yg ich be,die verschreibnen meres karten kunst der schifflung ich be,0.19298245614035087,0.6666666666666666,0.6666666666666666
33,richter was dan̄ alle Schiffherren der gantzen welt den̄,richter was dã alle Schiffherren der gantzen welt den,richter was dan alle Schiffherren der gantzen welt den,0.07142857142857142,0.2222222222222222,0.2222222222222222
34,A iii,¬ iii,A iii,0.2,0.5,0.5
