line_number,ground_truth,prediction,transkribus,cer,wer,bwer
11,vnd blyben etwan dick fünffzehen oder zweintzig tag by,vnd Blyben erwan dick fůnffzehen oder zweinzig tag by,vnd blyben etwan dick funffzehen oder zweintzig tag by,0.07407407407407407,0.4444444444444444,0.4444444444444444
12,ienen ſtets vn̄ früntlich als liebe geſte mit ynen redende,ienen stets von früntlich als liebe geste mit ynen redende,ienen stets vn̄ fruntlich als liebe geste mit ynen redende,0.06896551724137931,0.3,0.3
13,als du harnach vermercken würſt/ ye doch ſo iſt diſer be,als du harnach vermercten würst/ ye doch so ist diser Be,als du harnach vermercken würst/ ye doch so ist diser be,0.10714285714285714,0.5454545454545454,0.5454545454545454
14,wonten lantſchafft teyl in der krummen ſchnuͦr Dorrida,wonten lantschafft reyl in der frummen schnuͤr Dorrida,wonten lantschafft teyl in der krummen schnuͤr Sorrida,0.09259259259259259,0.5,0.5
15,zona innerthalb der lynien equinoctialem gegē dē hymel,zona innerthalb der lſynen equinoctialem gege de hymel,sona innerthalb der lanien equinoctialem gege de hymel,0.07407407407407407,0.375,0.375
16,gegent Antarticuſ den ſin anfang hept an im achtē grad,gegen Antarticus den sin anfang hept an im achte grad,gegent Antarticus den sin anfang hept an im achte grad,0.07407407407407407,0.4,0.4
17,über die equinoctial/ Nach diſem landſſtaden ſchiffeten,gegen einn̄tweilen eyn fur̄n̄pfl̄eḡen v̄ber die equinoctial / Nach disem landstaden schifferens,über die equinoctial / Nach disem landsstaden schiffeten,0.8545454545454545,1.4285714285714286,1.4285714285714286
18,wir ſo lang das wir über vnd für fuͦren des Steinbocks,wir so lang das wir vber vnd fiͤren des Steinbocks,wir so lang das wir über vnd für fiͤren des Steinbocks,0.14814814814814814,0.36363636363636365,0.36363636363636365
19,Tropicum vnd funden den gegen ſibengeſtirnigen hy¬,Tropicum vnd funden den gegen sibengestirnigen hy¬,Tropicum vnd funden den gegen sibengestirnigen hy¬,0.04,0.14285714285714285,0.14285714285714285
20,mel den wir nemen den herwagen vnd zuͦ latin polus an,mel den wir nemen den herwagen vnd zů latin polus an,mel den wir nemen den herwagen vnd zu latin polus an,0.03773584905660377,0.09090909090909091,0.09090909090909091
21,tarticus genampt wirt/ An dem ſelben irem hymels anſe,particus genv̄pt wirt / An dem selben ı̄rem hymels anse,tarticus genampt wirt / An dem selben item hymels anse,0.1509433962264151,0.7777777777777778,0.7777777777777778
22,hung im vmbkreiß oriſon genant den ſelben ieren hymel,tatticus genempt was in dem felde in vngarung im vmbkreiß orison genant den selben ieren hymel,chung im vmbkreiß orison genant den selben ieren hymel,0.8301886792452831,1.1111111111111112,1.1111111111111112
23,funden wir wol fünfftzig graden oder ſtaffel hoͤher/ Wir,funden wir wol fünfftzig graden oder staffel höͤer / Wir,funden wir wol fünfftzig graden oder staffel höher  Wir,0.07142857142857142,0.3333333333333333,0.3333333333333333
24,waren ouch neher oder daby des Antarticis zirckel by,waren ouch neher oder daby des Antarticis zircel by,waren ouch neher oder daby ꝺes Antartiens zirckel by,0.019230769230769232,0.1111111111111111,0.1111111111111111
25,Sibentzehen graden ſemis/ Was ich da geſehen vnd er¬,Eibenzehen graden semis / Was ich da gesehen vnd er,Sibenzehen graden semis / Was ich da gesehen vnd er¬,0.11538461538461539,0.5555555555555556,0.5555555555555556
26,kent hab von natur vnd weſen der ſelben litten vnd von,Ebengēhen graben fēnſſ. Waz ſey ſey geſchēhen ſo. Ēt hab von natur vnd weſen der ſelben litten vnd von,kent hab von natur vnd wesen der selben litten vnd von,0.9074074074074074,0.8181818181818182,0.8181818181818182
27,ieren wiſſen vnnd ſytten gelichnikeit vnnd ſchicklikeytt,ieren wisen vn̄d sytten gelichnꝛeit vn̄d schicklikeyt,ieren wisen vnnd sytten gelichnikkeit vnnnd schicklikeytt,0.16071428571428573,0.8571428571428571,0.8571428571428571
28,von fruchtbarkeit des ertrichs vō heilſamikeyt des luffts,von fruchtbarkeit des ertrichs vo heilsamikeyt des luffts,von fruchtbarkeit des ertrichs von heilsamikeyt des luffts,0.03508771929824561,0.25,0.25
29,Uon geſtalt vnd ſchickung des hymels vnd der hymeli¬,Von gestalt vnd schickung des hymels vnd der hymelta,Von gestalt vnd schickung des hymels vnd der hymeli¬,0.09615384615384616,0.4444444444444444,0.4444444444444444
30,ſchen liben/ Und allermeyſt von den vnbeweglichen ver,Echen liben / Und allermeyst von den vnbeweglichen ver,schen liben End allermeyst von den vnbeweglichen ver,0.05660377358490566,0.5,0.5
31,hafften ſternen/ der achten ſpere ſo von vnßern vorfaren,baßten sternen / der achten spere so von vnßern vorfaren,hafften sternen / der achten spere so von vnßern vorfaren,0.125,0.5555555555555556,0.5555555555555556
