line_number,ground_truth,prediction,transkribus,cer,wer,bwer
24,pel vnd halten keyn geſatzt vnd ſind nit abgetere/ Was,pel vnd halten teyn geſatz vnd ſind nit abgeſere/,pel vnd halten keyn gesatzt vnd sind nit abgetere / Was,0.12962962962962962,0.4,0.4
25,ſol ich me ſagē Sy leben nach der natur das ſy wol epi¬,ſol ich me ſage ſy leben nach der natur das ſy wol eͤ,sol ich me sagen Sy leben nach der natur das sy wol epi¬,0.09090909090909091,0.23076923076923078,0.23076923076923078
26,curi/ buchfüller genāt werden moͤgen den̄ ſenici/ By inē,cur/ Buchſtaller genaſ werden mögen deſ ſenici/ By inē,curi/ Buchfuller genant werden moͤgen den̄ senici/ By in —,0.19642857142857142,0.6666666666666666,0.6666666666666666
27,ſind keyn koufflit noch kouffguͦt/ Die ſcharē des volcks,ſind ſeyn ſoufflit noch ſouffſit/ Die ſchare des volckes,sind keyn konfflit noch kouffguͤt  Die scharen des volcks,0.14285714285714285,0.5555555555555556,0.5555555555555556
28,haben ouch kriege/ vnd on kunſt on ordnung/ Ir elteren̄,haben ouch krieg/vnd on kunst on ordnung/Ir elterē,haben ouch kriege/ vnd on kunst on ordnung/ Ir elteren,0.12727272727272726,0.6,0.6
29,mit yren reten̄ vnnd gebotten vnder byegen die iungen,mit yren reten vnnd geboten vnder ſyegen die iungen,mit yren reten vnnd gebotten vnder byegen die iungen,0.05660377358490566,0.3333333333333333,0.3333333333333333
30,zuͦ thuͦn was ſy woͤllen vnd rüſten ſie zuͦ ſtryttē in ſolichē,zü thin was sy wöllen vnd rüſſen ſie zu ſtrytte in ſoliche,zuͤ thuͤn was sy wöllen vnd rüsten sie zu strytten in solichen,0.1774193548387097,0.6666666666666666,0.6666666666666666
31,Sy eynandern̄ gruſelich ze tod ſlaen vn̄ welche ſye alſo,Sy eyn̄ dern gruſelich ze tod ſlaen vn welche ſye alſo,Sy eyng derum gruselich ze tod staen vn welche sye also,0.07142857142857142,0.3,0.3
32,im krieg vnd ſtritt fahen die fuͦren ſy hyn mit das ſye die,im kriec vnd strit ſachen die ſüren ſy hynt mit das ſye die,im krieg vnd stritt fahen die füren sy hyn mit das sye die,0.15254237288135594,0.38461538461538464,0.38461538461538464
33,by leben ſunder inen ſelbs behalten das ſy da von metzi¬,by leben ſunder inen ſelbs behalten das ſy da von mezigen,by leben sunder inen selbs behalten das sy da von metzi¬,0.07142857142857142,0.09090909090909091,0.09090909090909091
