line_number,ground_truth,prediction,transkribus,cer,wer,bwer
15,das Attlandiſch mer/ Und ob yemand der ſelbē wonun,das Irlandiſch mer/vnd ob yemant der ſelbe wunn,das Attlandisch mer/ Und ob yemand der selbe wonun,0.18,0.6666666666666666,0.6666666666666666
16,gen daſelbs ſyn geredt ſo habē ſy doch vß vil ſachen das,gen daſelbs ſyn geredt ſo habe ich doch wiß wil ſachen das,gen daselbs syn geredt so habem sy doch vß vil sachen das,0.125,0.3333333333333333,0.3333333333333333
17,da wonhafftig land vnd ertrich ſy widerredt/ Aber dz ſo,Sa menſchafftig land vnd erreich ſy widerredt. Aber dſo,da wonhafftig land vnd ertrich sy widerredt  Aber dz so,0.18181818181818182,0.6,0.6
18,lich ir wenen falſch vn̄ der worheit widerig ſy in alle weg,lich iſt menen falſch vñ der worheit mörderig ſy in alle weg,lich ir wenen falsch vn der worheit widerig sy in alle weg,0.13559322033898305,0.3333333333333333,0.3333333333333333
19,hat diß mindeſte ſchiffung bewyßt/ So ich in den ſelben,hat diſß min leſte ſchiffung bemyſt/ So ich in den ſelben,hat diß min leste schiffung bewyft  So ich in den selben,0.09090909090909091,0.4,0.4
20,gegnūgen gegen mittag menſchliche inwonung funden,gegnuͤgen gegen mittag menſchliche inwohnung funden,gegnugen gegen mittag menschliche inwonung funden,0.061224489795918366,0.3333333333333333,0.3333333333333333
21,hab mit vil volcks vnd vil thieren bewert/ den̄ vnſer euro,hab mic vil volcks vnd vil thieren bewert/ Den vnſer euro,hab mit vil volcks vnd vil thieren bewert / den vnser euro,0.05172413793103448,0.18181818181818182,0.18181818181818182
22,pa oder Aſiam oder Affricam/ vnnd ſo vil me geſunden,pa oder Aſiam oder Affricam/ vnnd ſo vil me gefunden,pa oder Asiam oder Affricam  vnnd so vil me gesunden,0.019230769230769232,0.1,0.1
23,temperierten lufft ſchon vnd luter me vnd luſtiger denn,temperierter lufft ſchon vnd luterre me vnd luſtiger Denn,temperierten lufft schon vnd luter me vnd lustiger denn,0.07272727272727272,0.3333333333333333,0.3333333333333333
24,in eynicher andern lantſchafft die wir wiſſen/ Als du har,in eynicher anderm lanſchafft die ror miſſen/ Als du hac,in eynicher andern lantschafft die wir wissen/ Als du har,0.10526315789473684,0.5,0.5
25,nach ſehen vnd verſtan würſt ſo ich kurtz die obern̄ ding,nach ſehen vnd verſtan würt ſo ich tůn die obanſtendig,nach sehen vnd verstan würst so ich kurtz die obern̄ ding,0.22807017543859648,0.36363636363636365,0.36363636363636365
26,beſchriben vnd die ding ſo vermerckens vnd gedechtniß,Beſchaben vnd die ſie ſo vermer̄ itens vnd gedechtnuß,beschriben vnd die ding so vermerckens vnd gedechtniß,0.20754716981132076,0.625,0.625
27,aller würdigeſt vn̄ von mir geſehen oder gehoͤrt in dißer,aller múrdigſt vñ von mir geſehen oder gehoͤrt in dißer,aller würdigest vn von mir gesehen oder gehort in dißer,0.08771929824561403,0.2,0.2
28,nüwen welt ſind/ Als harnach gezeygt würt.,nuͤmen welt ſind/ Als harnach gezeugt würt,nuwen welt sind/ Als harnach gezeygt würt-,0.11904761904761904,0.42857142857142855,0.42857142857142855
29,,[missed],Z,0.0,0.0,0.0
