line_number,ground_truth,prediction,transkribus,cer,wer,bwer
18,Wie wol ich meyn das wir me den̄ Tuſent vn̄ achthun¬,Wie wolich meyn̄ das wir me den Zuſen̄ von achtung,Wie wol ich meyn das wir me den Lusent vn achthun¬,0.17307692307692307,0.6363636363636364,0.6363636363636364
19,dert mile gefaren ſo von vnwiſſenheyt d̓ ſtetten vn̄ ſchiff¬,Sert mile gefaren ſo von vnwiſſenheyt ſtarten vñ ſchiffe,dert mile gefaren so von vnwissenheyt stetten vn̄ schiff¬,0.15,0.5,0.5
20,meiſters ſo von vngewitter vnd von winden verhindert,meiſters ſo von vngewitter vnd von winden verbůndert,meisters so von vngewitter vnd von winden verhindert,0.038461538461538464,0.125,0.125
21,die vnßern ſchlechten weg widertriben zuͦ ſtetten vnd vil,die vnſern ſchlechten meg widertriben zů ſtercken vnd vil,die vnsern schlechten weg widertriben zu stetten vnd vil,0.12280701754385964,0.4444444444444444,0.4444444444444444
22,abwendungen/ Den̄ wen min geſellen ir gemüt vnd ver.,abwendungē./Dē wen min geſellen ir gemút vnd ver.,abwendungen / Senn wen min gesellen ir gemut vnd ver-,0.1346153846153846,0.3333333333333333,0.3333333333333333
23,truwen nit zuͦ mir geſetzt hetten/ ſo mir bekantlich was d̓,trumen nit zů mir geſetzt hetten/ ſo mir Beſchämlich was ǒ,truwen nit zu mir gesetzt hetten  so mir bekantlich was 8,0.1864406779661017,0.36363636363636365,0.36363636363636365
24,groſſen welt lantſterlugūg vnd gelegenheit ſo weis kein,groſſen noch beſchreibung vnd gelegenheit ſo wers fein,grossen welt lantsterlugung vnd gelegenheit so weis kein,0.2909090909090909,0.5,0.5
25,ſchiffman oder wegwiſer vnßer fart der ioch by fünffhū,ſchiffman oder megiſter vnſer farr der ioch By funffig,schiffman oder wegwiser vnßer fart der ioch by funffhun,0.16666666666666666,0.5555555555555556,0.5555555555555556
26,dert milen wußte wō wir waren/ Denn wir waren vmb¬,Dert můlen rouſte wo mir raten./ Denn mir raten vmbe,dert milen wußte wo wir waren. Senn wir vmb¬,0.28,0.9,0.9
27,ſchweiffig vnd irrig/ Den̄ allein der himelſchen zeichen,ſchweißig vnd irrig/¬Den allein der himelſchen zeichen,schweiffig vnd irrig / Denn allein der himelschen zeichen,0.07142857142857142,0.375,0.375
28,hohe waren vns zuͦbewiſung vnd zoͤugten vns warheyt,hohe waren vns zuberſiung vnd ſougten vns wachheyt,hohe waren vns zuͤbewisung vnd zōugten vns warheyt,0.1568627450980392,0.375,0.375
29,verlorner dingen vnd die ſelben waren vns der quadrāt,verlorner dingen vnd die ſelben waren vns der quadrat,verlorner dingen vnd die selben waren vns der quadrat,0.018867924528301886,0.1111111111111111,0.1111111111111111
30,vnd das Aſtralabium als ſy alle erkantē/ Hie von ſi alle,vnd das Aſtralabium als ſy alle ertanē/ Die von ſi alle,vnd das Astralabium als sy alle erkanten  hie von si alle,0.05357142857142857,0.18181818181818182,0.18181818181818182
31,mich in groſſen eren hielten/ Denn ich zoigt inen das on,mich in groſſen eren bieten/ Denn ich zoͤige inen das on,mich in grossen eren hielten  Senn ich zoigt inen das on,0.07142857142857142,0.18181818181818182,0.18181818181818182
32,die verſchreibnen meres karten kunſt der ſchiffung ich be,Die verſchreyben meres tarenkunſt Der ſchiff sig ich Be,die verschreibnen meres karten kunst der schifflung ich be,0.19298245614035087,0.7777777777777778,0.7777777777777778
33,richter was dan̄ alle Schiffherren der gantzen welt den̄,richter was dā alle Schifffherren der gantzen welt dē,richter was dan alle Schiffherren der gantzen welt den,0.125,0.3333333333333333,0.3333333333333333
34,A iii,A. iiii,A iii,0.4,1.0,1.0
