line_number,ground_truth,prediction,transkribus,cer,wer,bwer
12,Ich mein das an dē ende alzeit die mittegigē wynd weyē,Ich mein das an de ende alzeit die mittegigen wynd weyende,Ich mein das an de ende alzeit die mittegigen wynd weyende,0.12962962962962962,0.2727272727272727,0.2727272727272727
13,vnd vorab allermeyſt den wir nennen etwan der inen al¬,vnd voraß allermeyst den wir nennen etwan der inen al¬,vnd voraß allermeyst den wir nennen etwan der inen al¬,0.037037037037037035,0.2,0.2
14,ſo iſt wie vnß der mittenechtig wind genāt. Aquilo / Sy,so ist wie vnß der mittenechtig wind genãt. Aquilo / Sve,so ist wie vnß der mittenechtig wind genant. Aquilo / Sve,0.09090909090909091,0.36363636363636365,0.36363636363636365
15,ſind künſtrich mit viſchen vnd viſchfahen/ Und daſſelb,sind künſtrich mit viſchen vnd viſchfahen/ Vnd daſſelb,sind künstrich mit vischen vnd vischfahen  Vnd dasselb,0.037037037037037035,0.25,0.25
16,mer iſt voͤllig vnd von vil viſchen vnnd von allen vnd al¬,mer ist völlig vnd von vil vischen vnnd von allen vnd al,mer ist völlig vnd von vil vischen vnnd von allen vnd al,0.08620689655172414,0.3333333333333333,0.3333333333333333
17,lerley viſchen überflüſſig/ Da ſynd nit ieger vn̄ ich mein,lerley vischen überflüssig / Sa synd nit ieger vn̄ ich mein,lerley vischen überflüssig / Sa synd nit ieger vn̄ ich mein,0.10344827586206896,0.5,0.5
18,ſo da ſynd vil wilder waldthieren geſchlecht vnd beſund̓,so da ſynd vil wilder waldthieren geſchlecht vnd beſund,so da synd vil wilder waldthieren geschlecht vnd Besuns,0.03571428571428571,0.2222222222222222,0.2222222222222222
19,lowen vnd beren vnd on zall vil ſchlangen vnd anderer,lowen vnd beren vnd onzall vil schlangen vnnd anderer,lowen vnd beren vnd onzall vil schlangen vnnd anderer,0.05660377358490566,0.4,0.4
20,gruſelichen vnd vngeſtalten dieren/ Dar zu vnd als an,gruselichen vnd vngestalten dieren / Sar zu vnd als an,gruselichen vnd vngestalten dieren / Sar zu vnd als an,0.07547169811320754,0.5555555555555556,0.5555555555555556
21,denen enden lang vnd breyt weld vnnd baum über alle,denen enden lang vnd breyt vnnd Baum über alle,denen enden lang vnd breyt weld vnnd Baum über alle,0.11764705882352941,0.2,0.2
22,maß groß vnd ſo ſy nackend ſynd gethuͤren ſy ſich ſolich,maß groß vnd so sy nackend synd gethüren sy sich solich,maß groß vnd so sy nackend synd gethüren sy sich solich,0.14285714285714285,0.6363636363636364,0.6363636363636364
23,er dingen nit vnder ſtan on waffen/ Das ertrich diſer,er dingen nit vnder stan on waffen/ Das ertrich diser,er dingen nit vnder stan onwaffen / Das ertrich diser,0.03773584905660377,0.2,0.2
24,landen vnnd region iſt faſt fruchtbar vnd luſtiger an¬,landen vnnd region ist fast fruchtbar vnd lustiger an¬,landen vnnd region ist fast fruchtbar vnd lustiger an¬,0.05555555555555555,0.3333333333333333,0.3333333333333333
25,ſehung vnd von vil bergen vnd Buͦhelen vnd on zall vil,ſehung vnd von vil bergen vnd Buͤhelen vnd onzall vil,sehung vnd von vil bergen vnd Buͤhelen vnd onzall vil,0.037037037037037035,0.2727272727272727,0.2727272727272727
26,Theler vnnd mit faſt groſſen flieſſenden waſſeren/ über,Theler vnnd mit fast grossen fliessenden wasseren/ über,Theler vnnd mit fast grossen fliessen wasseren  über,0.12727272727272726,0.5,0.5
27,flüſſig/ Und von guͦten heylſamē brunnen gefuchtet vn̄,flüssig / Und von guͤten heylsame Brunnen gefuchtet vn̄,flüssig / End von guͤten heylsame Brunnen gefuchtet vn̄,0.12962962962962962,0.625,0.625
28,mit groſſen breytten welden vnnd dick die kum̄ vnnd,mit grossen breytten welden vnnd dick die kun̄ vnnd,mit grossen breytten welden vnnd dick die kun̄ unnd,0.058823529411764705,0.2222222222222222,0.2222222222222222
29,ſchwarlich moͤgen durchgangen werden vnnd die von,schwarlich moͤgen durchgangen werden vnnd die von,schwarlich moͤgen durchgangen werden vnnd die von,0.02040816326530612,0.14285714285714285,0.14285714285714285
30,allerley willden thyeren vnderſcheid voll vnd überſetzt/,allerley wilden thyeren vnderscheid voll vnd übersetzt ,allerley wilden thyeren vnderscheid voll vnd übersetzt ,0.07142857142857142,0.42857142857142855,0.42857142857142855
31,Da wachßen ſelbs on alle der lüten zuͦthon vnd arbeytt,Da wachsen selbs on alle der lüten zuͤthon vnd arbeytt,Da wachsen selbs on alle der lüten zuͤthon vnd arbeytt,0.05555555555555555,0.3,0.3
32,die aller groͤſten boum/ Und vnder den ſelben vil die frü,die aller gröͤsten boum/ Und vnder den selben vil die frü,die aller groͤsten boum/ And vnder den selben vil die frü,0.05263157894736842,0.18181818181818182,0.18181818181818182
