line_number,ground_truth,prediction,transkribus,cer,wer,bwer
25,ſegel in winde vnd in vnſern weg durch das allerwildeſt,vnſer ſchiffung/ hüben wir die encker vff vn zertanten die,vnser schiffung/ huͤben wir die encker vff vn zertanten die,0.8545454545454545,1.0,1.0
26,groß mere Occeanum/ vnd fuͦrē gegen dem wider sibēge,segel in winde vnd in vnſern weg durch das allerwildſte,segel in winde vnd in vnsern weg durch das allerwildest,0.8076923076923077,1.0,1.0
27,ſtirn gen Ancarticies/ ein wenig gegē der Sonnē nyder,groß mere Occeanum/vnd füre gegen dem wider: siͤbege,groß mere Occeanum  vnd füren gegen dem wider siͤbege,0.7924528301886793,1.0,1.0
28,gang wandten wir durch den wynd genant vulturnus,stirn gen Ancarticies/ ein wenig gegẽ der Sonnẽ nyder,stirn gen Ancarticies/ ein wenig gegen der Sonnen nyder,0.8541666666666666,1.125,1.125
29,vnd von dem tag als wir abſchieden von dē gemelten ho,gang wandten wir durch den wynd genant vulturnus,gang wandten wir durch den wynd genant vulturnus,0.6792452830188679,0.9090909090909091,0.9090909090909091
30,chgebürg zwen Monet vn̄ drig tag ſchyfften wir ee das,vnd von dem tag als wir abschieden von de gemelten ho,vnd von dem tag als wir abschieden von de gemelten ho,0.8490566037735849,1.1,0.9
31,vnß land oder ertrich ze ſehen ward/ Was wir aber in ſo,chgebürg zwen Monet vn̄ drig tag schyfften wir ee das,chgebürg zwen Monet vn̄ drig tag schyfften wir ee das,0.8,0.9166666666666666,0.9166666666666666
32,licher willde des Mers/ gelitten haben/ vnd was ſorgkli¬,vnß land oder ertrich ze sehen ward / Was wir aber in so,vnß land oder ertrich ze sehen ward / Was wir aber in so,0.75,1.4444444444444444,1.4444444444444444
33,A ii,licher wilde des Mers/gelitten haben/vnd was sorgkli¬,licher wilde des Mers / gelitten haben / und was sorgkli¬,12.5,3.5,3.5
34,,An[extra],An,1.0,1.0,1.0
