line_number,ground_truth,prediction,transkribus,cer,wer,bwer
14,wonten lantſchafft teyl in der krummen ſchnuͦr Dorrida,wonten lantschafft teyl in der krummen schnuͤr Sorrida,wonten lantschafft teyl in der krummen schnuͤr Sorrida,0.07407407407407407,0.375,0.375
15,zona innerthalb der lynien equinoctialem gegē dē hymel,zona innerthalb der lynien equinoctialem gege de hymel,sona innerthalb der lanien equinoctialem gege de hymel,0.037037037037037035,0.25,0.25
16,gegent Antarticuſ den ſin anfang hept an im achtē grad,gegent Antarticus den sin anfang hept an im achte grad,gegent Antarticus den sin anfang hept an im achte grad,0.05555555555555555,0.3,0.3
17,über die equinoctial/ Nach diſem landſſtaden ſchiffeten,über die equinoctial / Nach disem landſtaden ſchiffeten,über die equinoctial / Nach disem landsstaden schiffeten,0.05454545454545454,0.5714285714285714,0.5714285714285714
18,wir ſo lang das wir über vnd für fuͦren des Steinbocks,wir so lang das wir über vnd für fiͤren des Steinbocks,wir so lang das wir über vnd für fiͤren des Steinbocks,0.05555555555555555,0.18181818181818182,0.18181818181818182
19,Tropicum vnd funden den gegen ſibengeſtirnigen hy¬,Tropicum vnd funden den gegen sibengestirnigen hy¬,Tropicum vnd funden den gegen sibengestirnigen hy¬,0.04,0.14285714285714285,0.14285714285714285
20,mel den wir nemen den herwagen vnd zuͦ latin polus an,mel den wir nemen den herwagen vnd zu latin polus an,mel den wir nemen den herwagen vnd zu latin polus an,0.018867924528301886,0.09090909090909091,0.09090909090909091
21,tarticus genampt wirt/ An dem ſelben irem hymels anſe,tarticus genempte wirt / An dem selben item hymels anſe,tarticus genampt wirt / An dem selben item hymels anse,0.09433962264150944,0.5555555555555556,0.5555555555555556
22,hung im vmbkreiß oriſon genant den ſelben ieren hymel,chung im vmbkreiß orison genant den selben ieren hymel,chung im vmbkreiß orison genant den selben ieren hymel,0.05660377358490566,0.3333333333333333,0.3333333333333333
23,funden wir wol fünfftzig graden oder ſtaffel hoͤher/ Wir,funden wir wol fünfftzig graden oder staffel höher/Wir,funden wir wol fünfftzig graden oder staffel höher  Wir,0.07142857142857142,0.3333333333333333,0.3333333333333333
24,waren ouch neher oder daby des Antarticis zirckel by,waren ouch neher oder daby des Antarticus zirckel by,waren ouch neher oder daby ꝺes Antartiens zirckel by,0.019230769230769232,0.1111111111111111,0.1111111111111111
25,Sibentzehen graden ſemis/ Was ich da geſehen vnd er¬,Sibenzehen graden semis / Was ich da gesehen vnd er¬,Sibenzehen graden semis / Was ich da gesehen vnd er¬,0.07692307692307693,0.4444444444444444,0.4444444444444444
26,kent hab von natur vnd weſen der ſelben litten vnd von,kent hab von natur vnd wesen der selben litten vnd von,kent hab von natur vnd wesen der selben litten vnd von,0.037037037037037035,0.18181818181818182,0.18181818181818182
27,ieren wiſſen vnnd ſytten gelichnikeit vnnd ſchicklikeytt,ieren wisen vnnd sytten gelichnikkeit vnnd schicklikeytt,ieren wisen vnnd sytten gelichnikkeit vnnnd schicklikeytt,0.08928571428571429,0.5714285714285714,0.5714285714285714
28,von fruchtbarkeit des ertrichs vō heilſamikeyt des luffts,von fruchtbarkeit des ertrichs vo heilsamikeͤyt des luffts,von fruchtbarkeit des ertrichs von heilsamikeyt des luffts,0.05263157894736842,0.25,0.25
29,Uon geſtalt vnd ſchickung des hymels vnd der hymeli¬,Von gestalt vnd schickung des hymels vnd der hymeli¬,Von gestalt vnd schickung des hymels vnd der hymeli¬,0.057692307692307696,0.3333333333333333,0.3333333333333333
30,ſchen liben/ Und allermeyſt von den vnbeweglichen ver,schen liben/Und allermeyst von den vnbeweglichen ver,schen liben End allermeyst von den vnbeweglichen ver,0.05660377358490566,0.5,0.5
31,hafften ſternen/ der achten ſpere ſo von vnßern vorfaren,hafften ſternen/der achten ſpere ſo von vnſern vorfaren,hafften sternen / der achten spere so von vnßern vorfaren,0.03571428571428571,0.3333333333333333,0.3333333333333333
