line_number,ground_truth,prediction,transkribus,cer,wer,bwer
17,nen gemein/ Si lebē ſamenhafft on künig on gebieter vn̄,nen gemein/ Si leben samenhafft on kiinig on gebieter vn̄,nen gemein. Si leben samenhafft on kiinig on gebieter vn̄,0.09090909090909091,0.3,0.3
18,iſt ir yeglicher im ſelbs herr/ So vil wiber nemen ſy ſo,ist ir yeglicher im selbs herr / So vil wiſſer nemen ſy ſo,ist ir yeglicher im selbst herr  So vil wißer nemen sy so,0.08928571428571429,0.4166666666666667,0.4166666666666667
19,vil ſy woͤllen/ vnd d̓ ſun mit der muͦter vn̄ der bruͦder mit,vil sy woͤllen/ vnd ô sun mit der muͤter vn̄ der bruͤder mit,vil sy woͤllen/ vnd ô sun mit der muͤter vn̄ der bruͤder mit,0.09836065573770492,0.38461538461538464,0.38461538461538464
20,der ſchweſter vnd der erſt mit der erſten vnd der begeg¬,der schwester vnd der erst mit der ersten vnd der begeg,der schwester vnd der erst mit der ersten vnd degeg¬,0.08928571428571429,0.36363636363636365,0.36363636363636365
21,ner mit der begegneten veruneynigen ſich/ Als dick als,ner mit der begegneten veruneynigen sich/ Als dick als,ner mit der begegneten veruneynigen sich/ Als dick als,0.018518518518518517,0.1111111111111111,0.1111111111111111
22,ſy woͤllen ſcheiden ſy die vermehletig ee/ vnd halten in ſo,sy wöllen scheiden sy die vermehletig ee/ vnd halten in so,sy woͤllen scheiden sy die vermehletig ee/ vnd halten in so,0.1016949152542373,0.45454545454545453,0.45454545454545453
23,lichem gantz keyn ordnung/ Darumb habē ſy keynen tē¬,lichem gantz keyn ordnung / Darumb habē sy keynen te,lichem gantz keyn ordnung / Darumb haben sy keynen te,0.07692307692307693,0.4444444444444444,0.4444444444444444
24,pel vnd halten keyn geſatzt vnd ſind nit abgetere/ Was,pel vnd halten keyn gesatz vnd sind nit abgetere / Was,pel vnd halten keyn gesatzt vnd sind nit abgetere / Was,0.07407407407407407,0.4,0.4
25,ſol ich me ſagē Sy leben nach der natur das ſy wol epi¬,sol ich me ſage Sy leben nach der natur das ſy wol epi¬,sol ich me sagen Sy leben nach der natur das sy wol epi¬,0.03636363636363636,0.15384615384615385,0.15384615384615385
26,curi/ buchfüller genāt werden moͤgen den̄ ſenici/ By inē,curi/ Buchfüller genant werden mögen den̄ senici/ By in̄,curi/ Buchfuller genant werden moͤgen den̄ senici/ By in —,0.125,0.5555555555555556,0.5555555555555556
27,ſind keyn koufflit noch kouffguͦt/ Die ſcharē des volcks,ſind teyn Kouſſlit noch Kouſſguͤt/ Die ſchare des volcks,sind keyn konfflit noch kouffguͤt  Die scharen des volcks,0.16071428571428573,0.4444444444444444,0.4444444444444444
28,haben ouch kriege/ vnd on kunſt on ordnung/ Ir elteren̄,haben ouch kriege/ vnd on kunst on ordnung/ Ir elterē,haben ouch kriege/ vnd on kunst on ordnung/ Ir elteren,0.07272727272727272,0.2,0.2
29,mit yren reten̄ vnnd gebotten vnder byegen die iungen,mit yren reten vnnd gebotten vnder byegen die iungen,mit yren reten vnnd gebotten vnder byegen die iungen,0.018867924528301886,0.1111111111111111,0.1111111111111111
30,zuͦ thuͦn was ſy woͤllen vnd rüſten ſie zuͦ ſtryttē in ſolichē,zuͤ thuͤn was sy wöllen vnd rüsten sie zu strytten in solichen,zuͤ thuͤn was sy wöllen vnd rüsten sie zu strytten in solichen,0.22580645161290322,0.75,0.75
31,Sy eynandern̄ gruſelich ze tod ſlaen vn̄ welche ſye alſo,Sy eyng dern̄ gruselich ze tod staen vn welche sye also,Sy eyng derum gruselich ze tod staen vn welche sye also,0.14285714285714285,0.7,0.7
32,im krieg vnd ſtritt fahen die fuͦren ſy hyn mit das ſye die,im krieg vnd stritt fahen die fuͤren sy hyn mit das sye die,im krieg vnd stritt fahen die füren sy hyn mit das sye die,0.06779661016949153,0.3076923076923077,0.3076923076923077
33,by leben ſunder inen ſelbs behalten das ſy da von metzi¬,by leben sunder inen selbs behalten das sy da von metzi¬,by leben sunder inen selbs behalten das sy da von metzi¬,0.05357142857142857,0.2727272727272727,0.2727272727272727
