line_number,ground_truth,prediction,transkribus,cer,wer,bwer
12,ten Clima der ſibenfaltigē vßteilung der welt vnd am an,ten Clima der sibenfaltige v̄stheilung der welt vnd am an,magne canarie / der grossen Canarie / die da sindt im drit,0.09090909090909091,0.2,0.2
13,ſtoß vnd gegē der wonhafftigē landen der ſonnē nyder¬,stoss vnd gege der wonhafftige landen der sonne nyder,ten Clima der sibenfaltige vßteilung der welt vnd am an,0.1509433962264151,0.5555555555555556,0.5555555555555556
14,gangs/ Dannen durch das groß mer Occeanū dē gātzē,gangs/ Dannen durch das gros mer Oceani de gatz̄,stoß vnd gegen der wonhafftigen landen der sonne nyder¬,0.12244897959183673,0.4444444444444444,0.4444444444444444
15,ſtaden affricum vn̄ eyn teil der Moͤren lands durchren̄t,Staden affricum von eyn teil der Moͤren lands durchrent,gangs  Sannen durch das groß mer Occeanum de gantzen,0.07142857142857142,0.3333333333333333,0.3333333333333333
16,biß zuͦ den hochbergen der Moren ſo alſo von Ptolomeo,Biß zů den hochBergen der Moren so also von Ptolemæos,staden affricum vn eyn teil der Moͤren lands durchrent,0.16981132075471697,0.6,0.6
17,genēpt wirt/ Das zuͦ dißen zeitē von den vnſern dz grün̄,genempt wirt / Das zů dissen zeyt von den vnsern ds grun,biß zu den hochbergen der Moren so also von Ptolomeo,0.23214285714285715,0.8181818181818182,0.8181818181818182
18,houpt genempt wirt/ vn̄ von den Morē beſeglitte/ vnd,houpt genempt wirt/von von den Wore beseglitte,genenpt wirt / Das zu dißen zeite von den vnsern dz grijn,0.21153846153846154,0.5555555555555556,0.5555555555555556
19,die ſelbe lantſchafft Mandinglia vierzehē gradus innert,Die selbe lantschafft Mandinalia vierzehe gradus innert,haupt genempt wirt / vn von den Horen beseglitte / vnd,0.09090909090909091,0.7142857142857143,0.7142857142857143
20,der krummen ſchnuͦr genāt Torrida zona/ von der lyniē,der trvmmen schnvr genat Torrida zona von der lynne,die selbe lantschafft Mandinglia vierzehen gradus innert,0.16981132075471697,0.5555555555555556,0.5555555555555556
21,equinoctiali gegen Mitternacht die von ſchwartzen lü¬,equinoctiali gegen Mitternacht die von schwarzen,der krummen schnuͤr genaͤt Torrida zona / von der lymen,0.11320754716981132,0.2857142857142857,0.2857142857142857
22,ten vnd voͤlckern bewōt wirt/ da ſelbs nach raſtung vn̄,ten vnd völkern bewyst wirt/da selbs nach rastung v̄,equinoctiali gegen Mitternacht die von schwartzen lii¬,0.16363636363636364,0.7,0.7
23,widerlabung vnſer krafft vnnd nottürfftiger dingen zuͦ,widerlassung vnser krafft vnnd notturftiger dingen zi,ten vnd volckern bewot wirt / da selbst nach rastung vn̄,0.12962962962962962,0.5714285714285714,0.5714285714285714
24,vnſer ſchiffung/ huͦben wir die encker vff vn̄ zertan̄tē die,wonser schiffung/huͤben wir die encker vff von zertante die,widerlabung vnser krafft vnnd notturfftiger dingen zu,0.16666666666666666,0.5,0.5
25,ſegel in winde vnd in vnſern weg durch das allerwildeſt,regel in winde vnd in vnsern weg durch das allerwildest,vnser schiffung/ huͤben wir die encker vff vn zertanten die,0.05454545454545454,0.3,0.3
26,groß mere Occeanum/ vnd fuͦrē gegen dem wider sibēge,gross mere Dcc̄eamm/vnd fiͤre gegen dem wider sʒwege,segel in winde vnd in vnsern weg durch das allerwildest,0.25,0.5555555555555556,0.5555555555555556
27,ſtirn gen Ancarticies/ ein wenig gegē der Sonnē nyder,Stvn gen Ancarticiēs ein wenig gege der Sonne nyder,groß mere Occeanum  vnd füren gegen dem wider siͤbege,0.1320754716981132,0.4444444444444444,0.4444444444444444
28,gang wandten wir durch den wynd genant vulturnus,gang wandten wir durch den mynd genant vulturſus,stirn gen Ancarticies/ ein wenig gegen der Sonnen nyder,0.041666666666666664,0.25,0.25
29,vnd von dem tag als wir abſchieden von dē gemelten ho,vnd von dem tag als wir abschieden von de gemelten bo,gang wandten wir durch den wynd genant vulturnus,0.05660377358490566,0.2727272727272727,0.2727272727272727
30,chgebürg zwen Monet vn̄ drig tag ſchyfften wir ee das,chgebürg zwen Monet von drig tag schyffsten wir ee das,vnd von dem tag als wir abschieden von de gemelten ho,0.07547169811320754,0.2,0.2
31,vnß land oder ertrich ze ſehen ward/ Was wir aber in ſo,vonßland oder ertrich ze sehen ward. Was wuͤr aber in so,chgebürg zwen Monet vn̄ drig tag schyfften wir ee das,0.12727272727272726,0.5,0.5
32,licher willde des Mers/ gelitten haben/ vnd was ſorgkli¬,licher wilde des ¬ſſers/gelitten haben/vnd was ſorgtliſ,vnß land oder ertrich ze sehen ward / Was wir aber in so,0.14285714285714285,0.6666666666666666,0.6666666666666666
33,A ii,,licher wilde des Mers / gelitten haben / und was sorgkli¬,1.0,1.0,1.0
34,,[missed],An,0.0,0.0,0.0
