line_number,ground_truth,prediction,transkribus,cer,wer,bwer
21,andern voͤgelen vnnd der thyeren die in den ſelben lan¬,andern vögelen vnnd der thyren die in den selben landen,andern voͤgelen vnnd der thyeren die in den selben lan¬,0.12727272727272726,0.4,0.4
22,den ſynd Mit ſo mengerley vnderſcheydt der antlitten,den synd ¬Wit so mengerley vnderscheydt der anlitten,den synd mit so mengerley vnderscheydt der antlitten.,0.11538461538461539,0.625,0.625
23,vnd frouwen das der volkomneſten lyt Maler kunſt ver,vnd fromwen das der volcomnest lyſt Maler Kunst ver,vnd frouwen das der volkomnesten lyt Waler kunst ver,0.15384615384615385,0.4444444444444444,0.4444444444444444
24,rumpt Meiſter Pollicletus die abzemalē erlygen müſte,rumpt Meyster Policleſus die abſemale erlygen müſſe,rumpt Meister Pollicletus die abzemalen erlygen müste,0.1346153846153846,0.5714285714285714,0.5714285714285714
25,Da ſynd alle boum guͦtds vnnd wolgeſchmackes vnd,Da synd alle Bourn giuds vnnd wolgeschmacktes vnd,Sa synd alle boum gútds vnnd wolgeschmackes vnd,0.1875,0.5,0.5
26,bryngen alle ettwas oͤls oder ſolicher füchtigkeyt/ Wen̄,Da fyndo alle botmlichs thine weg/ Bryngen alle etwas ſols oder ſolicher füchtigkayt,bryngen alle ettwas oͤls oder solicher fuchtigkeyt / Wenn,0.8035714285714286,1.375,1.25
27,ir krafft vnnd eygenſchafft vnnß bekant were zwifelen,ir krafft vnnd eygenschafft vnns betant were swiselen,ir krafft vnnd eygenschafft vnnß bekant were zwifelen,0.09433962264150944,0.5,0.5
28,ich nit den das ſye der menſchen lyben zuͦ artzenye groſ,ich mit den das sye der menschen lyben zi argenye groͤs,ich nit den das sye der menschen lyben zu artzenye gros,0.16071428571428573,0.5454545454545454,0.5454545454545454
29,ſer heylung ſyn ſolten/ Unnd on zwyfel halt ich ob der,Unnd on zwyfel haltich ob der,ser heylung syn solten  vnnd onzwyselhalt ich ob der,0.46296296296296297,0.5454545454545454,0.5454545454545454
30,Irdyſch Paradyß vff erttrich das der nitt ferr vonn,Jrdysch Paradyss vff ertrich das der nit fere vrom,Jrdysch Paradyß vff ertrich das der nitt ferr vonn,0.19607843137254902,0.6666666666666666,0.6666666666666666
31,dyßer lanttſchaffte ſye/ So ir gelegenheyt als ich vor,Dyßer lantschaffte sye/ So ir gelegenheyt als ich vor,dyßer lantschaffte sye  So ir gelegenheyt als ich vor,0.07407407407407407,0.3333333333333333,0.3333333333333333
